"","GeneSymbol","log2FoldChange","pvalue","padj"
"11571","ESM1",0.361322579799754,0.083083348828528,0.465857276748311
"11572","CACNB1",0.292223158558913,0.0809803095264598,0.461430234684068
"11573","LRRC8C",0.0978392011452538,0.568125508956256,0.869631919001151
"11574","KIF14",-0.234378173372208,0.174824627191298,0.597564756205501
"11575","CHST9",-0.894158737177069,0.05813814282231,0.40813586945004
"11576","CCDC33",0.297219296007621,0.34217782039057,0.746172546198478
"11577","TNNI1",0.644357188988786,0.00843637754180448,0.206454659084765
"11578","TCEANC2",-0.157545849734757,0.158849259154815,0.577773969567454
"11579","FHAD1",0.138322419946417,0.637312432672438,0.899427340393987
"11580","ARSB",0.129778769081507,0.384836090727325,0.7748892232296
"11581","TEKT1",-0.0624060932647454,0.893266997588099,0.973892388411033
"11582","MYO3A",-0.256814401925719,0.553392498767416,0.863772847760077
"11583","REN",-0.647810496538617,0.125397704259273,0.5342202505568
"11584","MTRES1",-0.0846841940073662,0.524795288782462,0.84978611368666
"11585","WDR47",0.0789065232760999,0.469961458078363,0.822360160777911
"11586","FOXF1",0.342604083113406,0.15108121867274,0.567276551657474
"11587","DNAJB13",0.0515464686628841,0.876477187128503,0.970375219915551
"11588","RTKN2",-0.18633420484079,0.243878763161376,0.667822767147939
"11589","CAMKK1",0.361464027801634,0.0541927647070245,0.397054000696202
"11590","CYP1A2",-0.917166106002442,0.0782775258282754,0.457977773440991
"11591","KICS2",-0.261645399978243,0.00736999592197365,0.198159829238546
"11592","VAMP1",0.189249012480276,0.331334709723992,0.738449370524145
"11593","DNAJC18",0.07492476889659,0.645321103641822,0.902652280627498
"11594","RCSD1",0.244582810794762,0.2117419699667,0.638973773839916
"11595","INPP4B",0.11710273918723,0.633698946800749,0.897652545256941
"11596","TOX2",0.379413951364676,0.145178773016289,0.560434213498681
"11597","TRMT11",0.132811909010384,0.288719129316072,0.703452934912726
"11598","CD38",0.288712564010456,0.314005303938086,0.723741937319694
"11599","DCAF12L1",-0.867416288643241,0.0970590970128016,0.491448475490394
"11600","TSPAN2",0.165697281244939,0.474906465370573,0.824347693507486
"11601","LSAMP",-0.021888683669588,0.947897324361836,0.987886995379826
"11602","GPHN",-0.0411974366597179,0.821844809599613,0.955105579238016
"11603","ZSWIM7",-0.0652413868000224,0.593484913093426,0.880075497275772
"11604","PYGM",-0.223853904227925,0.441020304968524,0.80540580244197
"11605","C2orf42",-0.131799297323341,0.116808428288208,0.522213201634804
"11606","OSM",-0.105642506701688,0.723197357189903,0.931104134100716
"11607","DTHD1",0.182918398643246,0.671593858754473,0.911288370216294
"11608","TEKT5",0.137969256026074,0.622718925398922,0.893851511835127
"11609","NR3C2",0.191202190245218,0.464361332211579,0.819698414428943
"11610","ERCC6L2",-0.0222097959984222,0.844639954815419,0.960519534181206
"11611","LINC02577",-0.45355452385395,0.311297130678336,0.722364498928791
"11612","SDR42E1",0.017466261350266,0.929148836089444,0.983129835957639
"11613","GPR155",0.129098520128919,0.507334249797214,0.841068821900411
"11614","HS3ST6",-0.284267956251499,0.500072527023904,0.836974308753415
"11615","TTC21A",0.128289433637052,0.537631131340433,0.856230148889291
"11616","AHI1",0.214279347536887,0.117669621294088,0.523592003286945
"11617","MCPH1",-0.0819039112879839,0.455829379202348,0.813674064698095
"11618","PRRG2",-0.221470881585782,0.229682408975764,0.65691509493756
"11619","TM4SF4",-0.0120312580374725,0.976334910377687,0.995167121337365
"11620","LIPE",0.373418423428167,0.0728738005552264,0.447121429539646
"11621","CLCN3P1",-0.152566848969743,0.616792132225431,0.890382845022719
"11622","GID4",0.151288437266155,0.095206469687879,0.488876293148142
"11623","CD164L2",-0.716500193725585,0.0179992198040674,0.269573021719454
"11624","TUT1",0.136101348162409,0.300283221397575,0.71289809719466
"11625","TIGD1",0.0434171327624718,0.777859145758882,0.942237535168322
"11626","HSPBAP1",0.00971763764935942,0.934947413112258,0.984679738620339
"11627","GCK",-0.239455726445999,0.550888023733562,0.862594504640694
"11628","GAS6-DT",0.155679875881632,0.5215089322284,0.847800487540642
"11629","PLEKHH2",0.400224038778248,0.104473034303238,0.500934960293925
"11630","HSF4",0.594843671023115,0.0227469265437407,0.290408506759006
"11631","HMGN5",-0.0695570286184743,0.747034923964228,0.938803776340907
"11632","KSR2",-0.0244337973357848,0.917311698070204,0.980305068767495
"11633","TESC",-0.0983099062273429,0.729807825245913,0.933102633066244
"11634","PTH1R",0.477770890319328,0.112828199667943,0.515582537533225
"11635","ADAMTSL1",0.345225336539729,0.269016099593441,0.686562258818859
"11636","MTCL1",-0.219488163259316,0.499585937115384,0.836694124374283
"11637","RUFY2",0.115922552125044,0.28181602500614,0.69812605535575
"11638","FBXL2",0.18097318907606,0.144021936953391,0.55858286233886
"11639","ACRBP",0.274312303938526,0.240146149163583,0.66459840838028
"11640","SPATA33",-0.0181934846314553,0.890741890395274,0.973892388411033
"11641","KIF3A",0.216613184484336,0.0836259297960789,0.466940556639693
"11642","RNASEH1-DT",-0.188303470898988,0.281617227947619,0.698091828834193
"11643","PDE6G",0.159923225335289,0.675841798132573,0.913004854978542
"11644","PNPLA7",0.479849100359611,0.0448811292450005,0.373979770116091
"11645","CELF4",-0.0843095619774958,0.749477037664741,0.939680071620049
"11646","CYP2J2",-0.649933985469173,0.00784288534207476,0.202337348404972
"11647","MNDA",0.187706568858927,0.421533853220852,0.796229415317809
"11648","F8",-0.0323141321691442,0.830326708072522,0.956669534315361
"11649","PARP16",-0.032755677756662,0.796550273135877,0.9470176537465
"11650","MAT1A",0.170343282011497,0.620823568800299,0.892615585567827
"11651","C12orf76",-0.110840842649537,0.383526619119322,0.773976833687779
"11652","BBS9",0.0197588982438298,0.860500540149359,0.966037435464652
"11653","PDCL2",-0.351378670040508,0.52994813204505,0.852397815682583
"11654","ZNF276",0.158635167444073,0.315568308035812,0.724140183675755
"11655","SLC45A3",0.470671661522695,0.0114247601349409,0.231287575992366
"11656","FNIP2",0.128007738699515,0.383275777360561,0.773771606684907
"11657","VRK2",-0.0742497437054312,0.48137967447791,0.8274884250193
"11658","TVP23B",0.0974822658313924,0.373512805698819,0.770382795383299
"11659","CYP2F1",-1.12923750929732,0.011077915352946,0.228186318252721
"11660","ZFP1",0.0752725350070007,0.559703097685785,0.866165601209726
"11661","RNF227",0.233430270981411,0.128249515073674,0.538275188699414
"11662","CACTIN",-0.0830644355736172,0.42106494521086,0.796229415317809
"11663","WHAMM",0.0782694322914165,0.516654990109313,0.846594823942252
"11664","WDCP",-0.0782223019426809,0.565146711020326,0.868799996880939
"11665","THTPA",-0.299643350788014,0.11481301989818,0.51856483510713
"11666","TDRP",0.335968665483991,0.139592556240043,0.553472059658681
"11667","CEP120",0.137864772325807,0.222948774903351,0.650271244950248
"11668","ADCY4",0.347021374986782,0.167084309366992,0.58888041547641
"11669","CENPO",-0.169010573594108,0.242694558104742,0.666944971449214
"11670","LOC100506207",0.165478070289193,0.444245364275582,0.806886276682563
"11671","CCL4L2",0.209706161291698,0.466758866736022,0.820928092878654
"11672","CCL4L1",0.209706161291698,0.466758866736022,0.820928092878654
"11673","DDX25",-0.632821497471852,0.0899117085312404,0.478620954983136
"11674","MSANTD3",-0.0585141189102327,0.645807183135442,0.90273657492093
"11675","CD58",0.0637907329250736,0.690382996304445,0.919228283167569
"11676","MAP3K14",0.334379332005342,0.00761148592250672,0.201025667858206
"11677","ZNG1B",-0.185908927292639,0.0476895484956185,0.379349025902262
"11678","FAM78A",0.294152283795832,0.13040888854134,0.541547249768319
"11679","PDE4B",0.173955756903561,0.410834912405378,0.790562311328043
"11680","DUSP15",0.202545566833361,0.441487696401887,0.805653213589137
"11681","ZDHHC11B",0.197167591786797,0.504530087898014,0.839282735176664
"11682","DPF1",0.0546184659067729,0.86868287577934,0.968624361532854
"11683","PALB2",-0.0926860134554544,0.373969941385265,0.770526622678265
"11684","NEMP2",-0.130299371255203,0.428956357350904,0.800352175331572
"11685","LRRC3",-0.0565795008463651,0.790795122767778,0.944531483200389
"11686","ZNF382",0.0286251334054196,0.883826294288369,0.971821536451087
"11687","IL6",0.0279382317979087,0.944655316594207,0.987602097967071
"11688","SHF",0.230956160172966,0.2187351095725,0.645913918571251
"11689","ST7L",-0.000556083300493948,0.995878838110038,0.999130667796135
"11690","CCDC142",0.0818347727893877,0.489526466098821,0.832160041443563
"11691","ZNF718",0.158725160478779,0.444382765156506,0.806886276682563
"11692","KATNA1",0.0180507157608396,0.869279194964969,0.968624361532854
"11693","IRAK2",0.195032818659578,0.441920862349501,0.805844591357777
"11694","KANSL1L",-0.0627043424449278,0.617339000696849,0.890427374960583
"11695","MRPS31",-0.163834423685724,0.150382345708481,0.566145301490752
"11696","NSUN7",-0.0603624715396821,0.730451198337374,0.933394764445887
"11697","GRID1",0.20804554843458,0.526746260804166,0.85074089980952
"11698","AASS",0.151323607701841,0.571791480699756,0.870888847939204
"11699","GAS2",-0.651336449960425,0.0155227221868884,0.256573703862636
"11700","POLI",0.0624280900445526,0.640144363825197,0.900394969733701
"11701","FAM89B",-0.0909929610781939,0.588296867135554,0.878102610453236
"11702","ADGRB1",-0.109086217491637,0.773653301699017,0.942237535168322
"11703","TNFSF12",0.197158875942055,0.18148933760388,0.605942358612806
"11704","COL4A6",0.593741929461687,0.0714064265965762,0.442058313971175
"11705","ZSCAN9",0.185056181747173,0.120351080539811,0.526193488327357
"11706","MED9",0.00678553253865288,0.931792318811627,0.98377025929722
"11707","RXYLT1",-0.182196927858303,0.0695055405176309,0.436119568898936
"11708","SMOC1",-0.504072988599901,0.161965034117352,0.581815181308304
"11709","AOC3",0.368445057233149,0.169729027672831,0.590356346063866
"11710","ASB16-AS1",0.293037387190788,0.0329255235770784,0.333205141850332
"11711","NME2",0.235683532903056,0.224607770567192,0.651901960562927
"11712","ZNF799",-0.00699725895399355,0.976215581075898,0.995167121337365
"11713","ZNF772",0.0866130798443088,0.647294322112228,0.903114277961577
"11714","SNHG10",-0.084068482074393,0.657581302360532,0.906305016874322
"11715","LOC728743",-0.14046676371905,0.374588448021124,0.770822347526487
"11716","LINC01980",0.539540528109937,0.390406755287193,0.779281927499737
"11717","YOD1",0.123189271581002,0.353423871017522,0.753040946545484
"11718","SLCO1A2",-0.365618676782357,0.407637157209749,0.789095995441405
"11719","WASF3",-0.158448009414471,0.496850568816128,0.835679916716976
"11720","C1QTNF7",-0.279527599765803,0.374674976004932,0.770860767439288
"11721","LOC339260",-0.28252341057787,0.503758709336777,0.838982398191729
"11722","CCDC144NL-AS1",-0.28252341057787,0.503758709336777,0.838982398191729
"11723","UBE2F",-0.367101149196487,0.00498813326208116,0.174924931736064
"11724","PDIK1L",-0.156362023518302,0.114262272283585,0.517326506043622
"11725","GPRIN1",-0.238409983902732,0.346703346441354,0.748787261523195
"11726","H2BC11",-0.0835953938258839,0.74991563639466,0.939768553006065
"11727","CEP290",-0.205469492300459,0.181901392807678,0.606337976025593
"11728","FAAH2",-0.199261147429906,0.215494219902501,0.643198722567634
"11729","IFTAP",-0.284992965118995,0.0257337728742529,0.303971979912808
"11730","IDS",-0.250430939938788,0.142389820836313,0.556672286721133
"11731","GLB1L",-0.187833610695366,0.19260874010953,0.618438464568758
"11732","ANKRD26",0.206134365541936,0.182901748774243,0.6073794200792
"11733","CAMK2B",-0.355723764770966,0.284716240022507,0.700384687452508
"11734","CBLN3",0.343041695243064,0.0849926222623777,0.469772077784249
"11735","HRK",0.538434331939809,0.113862227385458,0.516735535395194
"11736","NHLRC1",-0.237701125956748,0.274341430161747,0.690945571593434
"11737","WRN",-0.0437046585651944,0.712829168398019,0.926342906575013
"11738","MFSD9",0.161505632028052,0.123207514882293,0.531171677063699
"11739","DEPDC5",0.211798049663648,0.0815553914079245,0.462871522337432
"11740","PPP1R3G",-0.0137172205484882,0.951876425625591,0.987886995379826
"11741","ARHGAP28",0.106323739628161,0.663192417092709,0.908570412225419
"11742","ANK1",-1.03694757728749,0.00386135871073,0.16008879264589
"11743","ZNF747",-0.130723689035285,0.222822262093706,0.650041319307782
"11744","LRRC27",0.17524661665434,0.183423899411143,0.607418076420784
"11745","TLR7",0.0972805325599412,0.7031000807843,0.922938118281115
"11746","STAC",-0.200516524760712,0.57545591247308,0.872169652958367
"11747","RASAL3",0.503596800485324,0.0282766426852273,0.315762526292781
"11748","VNN2",-0.113682450147862,0.718131588251496,0.928440085827648
"11749","ZCCHC10",-0.147180684857446,0.183010051692197,0.607380927040903
"11750","RPGRIP1L",-0.0621374758291928,0.605678814580115,0.885408741941848
"11751","SERPINI1",-0.0508185332356469,0.847183809775723,0.961871778427086
"11752","PKIB",-0.12119521792695,0.658388254044516,0.906696777828406
"11753","GIHCG",-0.158772607390491,0.403995996859477,0.786798306930166
"11754","ALK",-0.402336929373168,0.257444670331932,0.677596128669479
"11755","C9orf40",-0.275842532262311,0.0952146829744951,0.488876293148142
"11756","MPV17L",0.217966500043646,0.427964419560859,0.799749268993479
"11757","ORC6",-0.231797761939342,0.134141476636191,0.546912436081327
"11758","MAGI2",0.038556350360119,0.832099967383594,0.956669534315361
"11759","BIN2",0.227272500144522,0.308186902768951,0.71963067121383
"11760","SERPINB7",-0.553738638802352,0.264762014756197,0.684033770213873
"11761","GMFG",0.0590567553506057,0.772527584555693,0.942237535168322
"11762","MLH3",-0.00778861931368159,0.939815146219105,0.98631976951806
"11763","ZNF143",-0.110884327473561,0.118276736097389,0.52435393453925
"11764","TAF10",-0.208348681757009,0.140347029433035,0.554553827603226
"11765","TET1",0.0970687897976578,0.675562629603793,0.913004854978542
"11766","HAUS2",-0.0818660587206793,0.498331000694194,0.836132411992789
"11767","SENP3",0.194481104027589,0.088853301205611,0.476906922606067
"11768","FIRRM",-0.228658276917345,0.123645384560145,0.531717535208659
"11769","PPIP5K1",-0.106085159927376,0.447350827088431,0.80973636005809
"11770","C11orf71",0.187687371535974,0.285601413530716,0.700923176093013
"11771","PTGER4",0.173806810095103,0.420435486399401,0.796229415317809
"11772","PRRG3",-0.33393514334629,0.3367494793111,0.743532378031894
"11773","CSF2RA",0.0851800481545679,0.701019852148318,0.922781423133345
"11774","GPRIN3",0.415622136056968,0.0347890674389965,0.339668075725827
"11775","HNRNPA1L3",-0.224736843927324,0.168490698992525,0.589840166290434
"11776","DTWD2",0.000724851561641189,0.995804823668264,0.999130667796135
"11777","PHLPP2",0.240008526488858,0.166923151688269,0.58888041547641
"11778","CXCL5",0.17158656978241,0.698787798774421,0.922192922776447
"11779","CCDC174",0.0105855895132443,0.915490028470033,0.980267042207951
"11780","DGKE",-0.219381485159431,0.179158074290527,0.60312215852434
"11781","AGER",0.0302523054361616,0.888040709030975,0.973054492847058
"11782","TMEM255A",0.295976685598974,0.399423510700777,0.785035697672389
"11783","CYP26B1",0.00470662947634958,0.988515008670581,0.997249722347835
"11784","DENND1B",-0.043939228241845,0.726227452163829,0.931618074256801
"11785","ZFP14",0.0327897064492447,0.817153206341321,0.954045264546496
"11786","CIMIP5",0.134048553761133,0.620396818006923,0.892413608016307
"11787","HAUS3",0.0086016208193858,0.945835694047013,0.987858993988472
"11788","ATXN7L2",0.113596443095235,0.435546283526883,0.80231238988376
"11789","COQ2",-0.411205904350052,0.00310544016715711,0.149781940895927
"11790","PPM1J",0.0752184697333936,0.753802432845348,0.941696656090689
"11791","WDR27",0.463243313949726,0.00831293563924209,0.205834243296237
"11792","CLEC2D",0.124515326271578,0.506642077041969,0.840759851326498
"11793","HAMP",-0.639008914050332,0.0568375084758065,0.404304380892399
"11794","USPL1",0.0350181959379321,0.725616657659199,0.931606790911515
"11795","PRKD1",0.0291442880377888,0.900567126518449,0.976158084418344
"11796","FAM200A",-0.0167660173859575,0.891159911691014,0.973892388411033
"11797","SCRN3",0.0175104571013287,0.897226231860555,0.975342460003315
"11798","RASL12",0.717482150305515,0.000792503082163186,0.0841227003955536
"11799","BRINP1",0.111743956002512,0.805019785594129,0.949047816972738
"11800","MAGEA1",-2.30420406190748,0.00267408150602473,0.142652468937112
"11801","ZNF420",-0.0927209046482621,0.519763631756881,0.847375840522125
"11802","EOLA2-DT",0.0529115173605999,0.820678537764258,0.95474114809613
